"subject" "activity" "variable" "mean(value)"
20 "WALKING_UPSTAIRS" "tbodyacc-std()-y" -0.369336706508757
20 "WALKING_UPSTAIRS" "tbodyacc-std()-z" -0.634787346548023
20 "WALKING_UPSTAIRS" "tbodyaccjerk-mean()-x" 0.079818125480791
20 "WALKING_UPSTAIRS" "tbodyaccjerk-mean()-y" 0.00220928707107345
20 "WALKING_UPSTAIRS" "tbodyaccjerk-mean()-z" -0.00450611895602542
20 "WALKING_UPSTAIRS" "tbodyaccjerk-std()-x" -0.627098830685593
20 "WALKING_UPSTAIRS" "tbodyaccjerk-std()-y" -0.527174601581921
20 "WALKING_UPSTAIRS" "tbodyaccjerk-std()-z" -0.747362572898305
20 "WALKING_UPSTAIRS" "tbodyaccjerkmag-mean()" -0.619698756735028
20 "WALKING_UPSTAIRS" "tbodyaccjerkmag-std()" -0.588644307467599
20 "WALKING_UPSTAIRS" "tbodyaccmag-mean()" -0.517257429345412
20 "WALKING_UPSTAIRS" "tbodyaccmag-std()" -0.572325820319209
20 "WALKING_UPSTAIRS" "tbodygyro-mean()-x" -0.0242488811785028
20 "WALKING_UPSTAIRS" "tbodygyro-mean()-y" -0.0789448418069209
20 "WALKING_UPSTAIRS" "tbodygyro-mean()-z" 0.0856280628860452
20 "WALKING_UPSTAIRS" "tbodygyro-std()-x" -0.684586332415254
20 "WALKING_UPSTAIRS" "tbodygyro-std()-y" -0.573677383024548
20 "WALKING_UPSTAIRS" "tbodygyro-std()-z" -0.52727797039661
20 "WALKING_UPSTAIRS" "tbodygyrojerk-mean()-x" -0.094982179135
20 "WALKING_UPSTAIRS" "tbodygyrojerk-mean()-y" -0.0414356124141243
20 "WALKING_UPSTAIRS" "tbodygyrojerk-mean()-z" -0.0543001277610169
20 "WALKING_UPSTAIRS" "tbodygyrojerk-std()-x" -0.698354145936441
20 "WALKING_UPSTAIRS" "tbodygyrojerk-std()-y" -0.684280685533898
20 "WALKING_UPSTAIRS" "tbodygyrojerk-std()-z" -0.636715878557062
20 "WALKING_UPSTAIRS" "tbodygyrojerkmag-mean()" -0.684048497355932
20 "WALKING_UPSTAIRS" "tbodygyrojerkmag-std()" -0.683503744537853
20 "WALKING_UPSTAIRS" "tbodygyromag-mean()" -0.516861235888701
20 "WALKING_UPSTAIRS" "tbodygyromag-std()" -0.580023613494576
20 "WALKING_UPSTAIRS" "tgravityacc-mean()-x" 0.628040637177966
20 "WALKING_UPSTAIRS" "tgravityacc-mean()-y" -0.0373059475847458
20 "WALKING_UPSTAIRS" "tgravityacc-mean()-z" 0.10723075947935
20 "WALKING_UPSTAIRS" "tgravityacc-std()-x" -0.958201862627119
20 "WALKING_UPSTAIRS" "tgravityacc-std()-y" -0.952506793418079
20 "WALKING_UPSTAIRS" "tgravityacc-std()-z" -0.940981537502825
20 "WALKING_UPSTAIRS" "tgravityaccmag-mean()" -0.517257429345412
20 "WALKING_UPSTAIRS" "tgravityaccmag-std()" -0.572325820319209
21 "STANDING" "fbodyacc-mean()-x" -0.693486097144118
21 "STANDING" "fbodyacc-mean()-y" -0.59377821414902
21 "STANDING" "fbodyacc-mean()-z" -0.707713799021814
21 "STANDING" "fbodyacc-std()-x" -0.665349663426471
21 "STANDING" "fbodyacc-std()-y" -0.578748586831863
21 "STANDING" "fbodyacc-std()-z" -0.675588192778676
21 "STANDING" "fbodyaccjerk-mean()-x" -0.71641413145049
21 "STANDING" "fbodyaccjerk-mean()-y" -0.678615118728922
21 "STANDING" "fbodyaccjerk-mean()-z" -0.767351986555392
21 "STANDING" "fbodyaccjerk-std()-x" -0.709800728388235
21 "STANDING" "fbodyaccjerk-std()-y" -0.674102360655147
21 "STANDING" "fbodyaccjerk-std()-z" -0.794922813673627
21 "STANDING" "fbodyaccmag-mean()" -0.658664719514706
21 "STANDING" "fbodyaccmag-std()" -0.714345739215931
21 "STANDING" "fbodybodyaccjerkmag-mean()" -0.679742584809363
21 "STANDING" "fbodybodyaccjerkmag-std()" -0.683725127418382
21 "STANDING" "fbodybodygyrojerkmag-mean()" -0.826275026053922
21 "STANDING" "fbodybodygyrojerkmag-std()" -0.834949863259804
21 "STANDING" "fbodybodygyromag-mean()" -0.776473060171569
21 "STANDING" "fbodybodygyromag-std()" -0.793158526279412
21 "STANDING" "fbodygyro-mean()-x" -0.752040828651961
21 "STANDING" "fbodygyro-mean()-y" -0.759325714811275
21 "STANDING" "fbodygyro-mean()-z" -0.709471420465686
21 "STANDING" "fbodygyro-std()-x" -0.811026710110294
21 "STANDING" "fbodygyro-std()-y" -0.771388318823529
21 "STANDING" "fbodygyro-std()-z" -0.728319304730637
21 "STANDING" "tbodyacc-mean()-x" 0.277466525522059
21 "STANDING" "tbodyacc-mean()-y" -0.0176664578561765
21 "STANDING" "tbodyacc-mean()-z" -0.10877848058848
21 "STANDING" "tbodyacc-std()-x" -0.672323867377451
21 "STANDING" "tbodyacc-std()-y" -0.565585190336299
21 "STANDING" "tbodyacc-std()-z" -0.669621813176471
21 "STANDING" "tbodyaccjerk-mean()-x" 0.0822207874776961
21 "STANDING" "tbodyaccjerk-mean()-y" 0.00350107553584853
21 "STANDING" "tbodyaccjerk-mean()-z" -0.010659072671299
21 "STANDING" "tbodyaccjerk-std()-x" -0.699763344205784
21 "STANDING" "tbodyaccjerk-std()-y" -0.66515912310562
21 "STANDING" "tbodyaccjerk-std()-z" -0.78182390148299
21 "STANDING" "tbodyaccjerkmag-mean()" -0.703461275879657
21 "STANDING" "tbodyaccjerkmag-std()" -0.680069218953922
21 "STANDING" "tbodyaccmag-mean()" -0.620309259553676
21 "STANDING" "tbodyaccmag-std()" -0.6601960145
21 "STANDING" "tbodygyro-mean()-x" -0.0276346639303578
21 "STANDING" "tbodygyro-mean()-y" -0.0784719736838971
21 "STANDING" "tbodygyro-mean()-z" 0.0861212668362745
21 "STANDING" "tbodygyro-std()-x" -0.79617228689951
21 "STANDING" "tbodygyro-std()-y" -0.765057760637255
21 "STANDING" "tbodygyro-std()-z" -0.701642028499559
21 "STANDING" "tbodygyrojerk-mean()-x" -0.100558317889216
21 "STANDING" "tbodygyrojerk-mean()-y" -0.0408236141863333
21 "STANDING" "tbodygyrojerk-mean()-z" -0.0533861046416422
21 "STANDING" "tbodygyrojerk-std()-x" -0.792483156720588
21 "STANDING" "tbodygyrojerk-std()-y" -0.815859336004902
21 "STANDING" "tbodygyrojerk-std()-z" -0.812017312181373
21 "STANDING" "tbodygyrojerkmag-mean()" -0.807817403137255
21 "STANDING" "tbodygyrojerkmag-std()" -0.82408989995098
21 "STANDING" "tbodygyromag-mean()" -0.693779224517157
21 "STANDING" "tbodygyromag-std()" -0.761303119652451
21 "STANDING" "tgravityacc-mean()-x" 0.645775957808824
21 "STANDING" "tgravityacc-mean()-y" -0.0750963071446078
21 "STANDING" "tgravityacc-mean()-z" 0.0321851774362745
21 "STANDING" "tgravityacc-std()-x" -0.965586634460784
21 "STANDING" "tgravityacc-std()-y" -0.969330818455882
21 "STANDING" "tgravityacc-std()-z" -0.953093993308823
21 "STANDING" "tgravityaccmag-mean()" -0.620309259553676
21 "STANDING" "tgravityaccmag-std()" -0.6601960145
22 "STANDING" "fbodyacc-mean()-x" -0.594929652065732
22 "STANDING" "fbodyacc-mean()-y" -0.508172778206231
22 "STANDING" "fbodyacc-mean()-z" -0.687320961149533
22 "STANDING" "fbodyacc-std()-x" -0.528958812567601
22 "STANDING" "fbodyacc-std()-y" -0.51558097336324
22 "STANDING" "fbodyacc-std()-z" -0.665516999699377
22 "STANDING" "fbodyaccjerk-mean()-x" -0.60425320237352
22 "STANDING" "fbodyaccjerk-mean()-y" -0.574318114038941
22 "STANDING" "fbodyaccjerk-mean()-z" -0.739701808286604
22 "STANDING" "fbodyaccjerk-std()-x" -0.602457991412617
22 "STANDING" "fbodyaccjerk-std()-y" -0.576391814080349
22 "STANDING" "fbodyaccjerk-std()-z" -0.780252702647975
22 "STANDING" "fbodyaccmag-mean()" -0.574333164853583
22 "STANDING" "fbodyaccmag-std()" -0.673896212809346
22 "STANDING" "fbodybodyaccjerkmag-mean()" -0.585442501515888
22 "STANDING" "fbodybodyaccjerkmag-std()" -0.599286879114019
22 "STANDING" "fbodybodygyrojerkmag-mean()" -0.830191956697819
22 "STANDING" "fbodybodygyrojerkmag-std()" -0.835597218255452
22 "STANDING" "fbodybodygyromag-mean()" -0.728166770031153
22 "STANDING" "fbodybodygyromag-std()" -0.699600086233645
22 "STANDING" "fbodygyro-mean()-x" -0.639575654479751
22 "STANDING" "fbodygyro-mean()-y" -0.79139974588785
22 "STANDING" "fbodygyro-mean()-z" -0.643363339819315
22 "STANDING" "fbodygyro-std()-x" -0.714977903442368
22 "STANDING" "fbodygyro-std()-y" -0.782046079563863
22 "STANDING" "fbodygyro-std()-z" -0.690679448900312
22 "STANDING" "tbodyacc-mean()-x" 0.274767690046106
22 "STANDING" "tbodyacc-mean()-y" -0.0168273604077383
22 "STANDING" "tbodyacc-mean()-z" -0.108670376782866
22 "STANDING" "tbodyacc-std()-x" -0.546089975548692
22 "STANDING" "tbodyacc-std()-y" -0.491188426241526
22 "STANDING" "tbodyacc-std()-z" -0.65508967878972
22 "STANDING" "tbodyaccjerk-mean()-x" 0.0791031130417757
22 "STANDING" "tbodyaccjerk-mean()-y" 0.0152572466619626
22 "STANDING" "tbodyaccjerk-mean()-z" -0.0072287329753271
22 "STANDING" "tbodyaccjerk-std()-x" -0.584963756862305
22 "STANDING" "tbodyaccjerk-std()-y" -0.560470117123364
22 "STANDING" "tbodyaccjerk-std()-z" -0.760468444299065
22 "STANDING" "tbodyaccjerkmag-mean()" -0.609772829890966
22 "STANDING" "tbodyaccjerkmag-std()" -0.589823140414673
22 "STANDING" "tbodyaccmag-mean()" -0.504099198287601
22 "STANDING" "tbodyaccmag-std()" -0.595953853592586
22 "STANDING" "tbodygyro-mean()-x" -0.00800630644716511
22 "STANDING" "tbodygyro-mean()-y" -0.0949661116922118
22 "STANDING" "tbodygyro-mean()-z" 0.0812406584647975
22 "STANDING" "tbodygyro-std()-x" -0.695919202960436
22 "STANDING" "tbodygyro-std()-y" -0.784052281090343
22 "STANDING" "tbodygyro-std()-z" -0.654458016208723
22 "STANDING" "tbodygyrojerk-mean()-x" -0.109257561827445
22 "STANDING" "tbodygyrojerk-mean()-y" -0.0384616223750156
22 "STANDING" "tbodygyrojerk-mean()-z" -0.0582144293519003
22 "STANDING" "tbodygyrojerk-std()-x" -0.708898710199377
22 "STANDING" "tbodygyrojerk-std()-y" -0.859924419844237
22 "STANDING" "tbodygyrojerk-std()-z" -0.742272774987539
22 "STANDING" "tbodygyrojerkmag-mean()" -0.794681311214953
22 "STANDING" "tbodygyrojerkmag-std()" -0.82649344800623
22 "STANDING" "tbodygyromag-mean()" -0.637666108456075
22 "STANDING" "tbodygyromag-std()" -0.67637856158162
22 "STANDING" "tgravityacc-mean()-x" 0.609390874922118
22 "STANDING" "tgravityacc-mean()-y" 0.0315098683115265
22 "STANDING" "tgravityacc-mean()-z" 0.23588786398215
22 "STANDING" "tgravityacc-std()-x" -0.95850446411215
22 "STANDING" "tgravityacc-std()-y" -0.957323093436449
22 "STANDING" "tgravityacc-std()-z" -0.939081026109034
22 "STANDING" "tgravityaccmag-mean()" -0.504099198287601
22 "STANDING" "tgravityaccmag-std()" -0.595953853592586
23 "STANDING" "fbodyacc-mean()-x" -0.599080886430645
23 "STANDING" "fbodyacc-mean()-y" -0.548483208943548
23 "STANDING" "fbodyacc-mean()-z" -0.49021281618414
23 "STANDING" "fbodyacc-std()-x" -0.633839114436559
23 "STANDING" "fbodyacc-std()-y" -0.554471679592177
23 "STANDING" "fbodyacc-std()-z" -0.474767543716048
23 "STANDING" "fbodyaccjerk-mean()-x" -0.617521836605645
23 "STANDING" "fbodyaccjerk-mean()-y" -0.628231338392742
23 "STANDING" "fbodyaccjerk-mean()-z" -0.578870810235484
23 "STANDING" "fbodyaccjerk-std()-x" -0.635054351475538
23 "STANDING" "fbodyaccjerk-std()-y" -0.636977610060753
23 "STANDING" "fbodyaccjerk-std()-z" -0.627540367652688
23 "STANDING" "fbodyaccmag-mean()" -0.529029284118011
23 "STANDING" "fbodyaccmag-std()" -0.657048917971505
23 "STANDING" "fbodybodyaccjerkmag-mean()" -0.542663319457527
23 "STANDING" "fbodybodyaccjerkmag-std()" -0.583832309145968
23 "STANDING" "fbodybodygyrojerkmag-mean()" -0.584111049810215
23 "STANDING" "fbodybodygyrojerkmag-std()" -0.593735302105376
23 "STANDING" "fbodybodygyromag-mean()" -0.534657191683602
23 "STANDING" "fbodybodygyromag-std()" -0.632288527203763
23 "STANDING" "fbodygyro-mean()-x" -0.685136501518817
23 "STANDING" "fbodygyro-mean()-y" -0.497783811010484
23 "STANDING" "fbodygyro-mean()-z" -0.617685416736559
23 "STANDING" "fbodygyro-std()-x" -0.779197054064516
23 "STANDING" "fbodygyro-std()-y" -0.50785054741371
23 "STANDING" "fbodygyro-std()-z" -0.644131036807258
23 "STANDING" "tbodyacc-mean()-x" 0.273493254730108
23 "STANDING" "tbodyacc-mean()-y" -0.019589258786828
23 "STANDING" "tbodyacc-mean()-z" -0.109093982385242
23 "STANDING" "tbodyacc-std()-x" -0.622594039757258
23 "STANDING" "tbodyacc-std()-y" -0.532078546615699
23 "STANDING" "tbodyacc-std()-z" -0.450557203409946
23 "STANDING" "tbodyaccjerk-mean()-x" 0.0778588215843817
23 "STANDING" "tbodyaccjerk-mean()-y" 0.0200470964972984
23 "STANDING" "tbodyaccjerk-mean()-z" -0.000717680881887096
23 "STANDING" "tbodyaccjerk-std()-x" -0.608183751830914
23 "STANDING" "tbodyaccjerk-std()-y" -0.61898123051828
23 "STANDING" "tbodyaccjerk-std()-z" -0.603048769571532
23 "STANDING" "tbodyaccjerkmag-mean()" -0.58640067170914
23 "STANDING" "tbodyaccjerkmag-std()" -0.55872531418629
23 "STANDING" "tbodyaccmag-mean()" -0.532754757205108
23 "STANDING" "tbodyaccmag-std()" -0.56557562579215
23 "STANDING" "tbodygyro-mean()-x" -0.0220890418013172
23 "STANDING" "tbodygyro-mean()-y" -0.0825972963754032
23 "STANDING" "tbodygyro-mean()-z" 0.074694942324328
23 "STANDING" "tbodygyro-std()-x" -0.755738625241935
23 "STANDING" "tbodygyro-std()-y" -0.500338191139785
23 "STANDING" "tbodygyro-std()-z" -0.609683451821774
23 "STANDING" "tbodygyrojerk-mean()-x" -0.0966990737225806
23 "STANDING" "tbodygyrojerk-mean()-y" -0.0432722741798387
23 "STANDING" "tbodygyrojerk-mean()-z" -0.0621959093526344
23 "STANDING" "tbodygyrojerk-std()-x" -0.728692138333333
23 "STANDING" "tbodygyrojerk-std()-y" -0.546043593651882
23 "STANDING" "tbodygyrojerk-std()-z" -0.740518145887097
23 "STANDING" "tbodygyrojerkmag-mean()" -0.623412641977151
23 "STANDING" "tbodygyrojerkmag-std()" -0.573942888021613
23 "STANDING" "tbodygyromag-mean()" -0.544207964433387
23 "STANDING" "tbodygyromag-std()" -0.541949073660753
23 "STANDING" "tgravityacc-mean()-x" 0.662324737580645
23 "STANDING" "tgravityacc-mean()-y" 0.0146209197354839
23 "STANDING" "tgravityacc-mean()-z" 0.0518662466372043
23 "STANDING" "tgravityacc-std()-x" -0.964393040295699
23 "STANDING" "tgravityacc-std()-y" -0.960318907096774
23 "STANDING" "tgravityacc-std()-z" -0.934236146612903
23 "STANDING" "tgravityaccmag-mean()" -0.532754757205108
23 "STANDING" "tgravityaccmag-std()" -0.56557562579215
24 "WALKING_UPSTAIRS" "fbodyacc-mean()-x" -0.707613779580052
24 "WALKING_UPSTAIRS" "fbodyacc-mean()-y" -0.611509042586877
24 "WALKING_UPSTAIRS" "fbodyacc-mean()-z" -0.65585899482231
24 "WALKING_UPSTAIRS" "fbodyacc-std()-x" -0.664356691751496
24 "WALKING_UPSTAIRS" "fbodyacc-std()-y" -0.594676790059055
24 "WALKING_UPSTAIRS" "fbodyacc-std()-z" -0.655360521446194
24 "WALKING_UPSTAIRS" "fbodyaccjerk-mean()-x" -0.752245372493438
24 "WALKING_UPSTAIRS" "fbodyaccjerk-mean()-y" -0.703641614506562
24 "WALKING_UPSTAIRS" "fbodyaccjerk-mean()-z" -0.719655747391076
24 "WALKING_UPSTAIRS" "fbodyaccjerk-std()-x" -0.751378154304462
24 "WALKING_UPSTAIRS" "fbodyaccjerk-std()-y" -0.688280461860892
24 "WALKING_UPSTAIRS" "fbodyaccjerk-std()-z" -0.751628687821522
24 "WALKING_UPSTAIRS" "fbodyaccmag-mean()" -0.650121872273806
24 "WALKING_UPSTAIRS" "fbodyaccmag-std()" -0.705928425819685
24 "WALKING_UPSTAIRS" "fbodybodyaccjerkmag-mean()" -0.696845583388451
24 "WALKING_UPSTAIRS" "fbodybodyaccjerkmag-std()" -0.682447145993307
24 "WALKING_UPSTAIRS" "fbodybodygyrojerkmag-mean()" -0.795019165380577
24 "WALKING_UPSTAIRS" "fbodybodygyrojerkmag-std()" -0.796157264514436
24 "WALKING_UPSTAIRS" "fbodybodygyromag-mean()" -0.754131617480315
24 "WALKING_UPSTAIRS" "fbodybodygyromag-std()" -0.782076276167979
24 "WALKING_UPSTAIRS" "fbodygyro-mean()-x" -0.722607377748032
24 "WALKING_UPSTAIRS" "fbodygyro-mean()-y" -0.753710479580053
24 "WALKING_UPSTAIRS" "fbodygyro-mean()-z" -0.70948857687664
24 "WALKING_UPSTAIRS" "fbodygyro-std()-x" -0.794063529133858
24 "WALKING_UPSTAIRS" "fbodygyro-std()-y" -0.771969808976378
24 "WALKING_UPSTAIRS" "fbodygyro-std()-z" -0.735749934304462
24 "WALKING_UPSTAIRS" "tbodyacc-mean()-x" 0.276767046391076
24 "WALKING_UPSTAIRS" "tbodyacc-mean()-y" -0.0176822460103885
24 "WALKING_UPSTAIRS" "tbodyacc-mean()-z" -0.107914503687664
24 "WALKING_UPSTAIRS" "tbodyacc-std()-x" -0.675459176298425
24 "WALKING_UPSTAIRS" "tbodyacc-std()-y" -0.582490655185302
24 "WALKING_UPSTAIRS" "tbodyacc-std()-z" -0.636497458900262
24 "WALKING_UPSTAIRS" "tbodyaccjerk-mean()-x" 0.0784735003467192
24 "WALKING_UPSTAIRS" "tbodyaccjerk-mean()-y" 0.00396900308574016
24 "WALKING_UPSTAIRS" "tbodyaccjerk-mean()-z" -0.00700960558805774
24 "WALKING_UPSTAIRS" "tbodyaccjerk-std()-x" -0.74030054488189
24 "WALKING_UPSTAIRS" "tbodyaccjerk-std()-y" -0.685979796261942
24 "WALKING_UPSTAIRS" "tbodyaccjerk-std()-z" -0.736374232574803
24 "WALKING_UPSTAIRS" "tbodyaccjerkmag-mean()" -0.713667423769029
24 "WALKING_UPSTAIRS" "tbodyaccjerkmag-std()" -0.689391189346457
24 "WALKING_UPSTAIRS" "tbodyaccmag-mean()" -0.620032665162467
24 "WALKING_UPSTAIRS" "tbodyaccmag-std()" -0.650862147810236
24 "WALKING_UPSTAIRS" "tbodygyro-mean()-x" -0.0212578096847769
24 "WALKING_UPSTAIRS" "tbodygyro-mean()-y" -0.0782440202677165
24 "WALKING_UPSTAIRS" "tbodygyro-mean()-z" 0.0841740375981627
24 "WALKING_UPSTAIRS" "tbodygyro-std()-x" -0.776199049939633
24 "WALKING_UPSTAIRS" "tbodygyro-std()-y" -0.763365457296588
24 "WALKING_UPSTAIRS" "tbodygyro-std()-z" -0.708251676335958
24 "WALKING_UPSTAIRS" "tbodygyrojerk-mean()-x" -0.0998294248142257
24 "WALKING_UPSTAIRS" "tbodygyrojerk-mean()-y" -0.0390749421383202
24 "WALKING_UPSTAIRS" "tbodygyrojerk-mean()-z" -0.0552987683401575
24 "WALKING_UPSTAIRS" "tbodygyrojerk-std()-x" -0.764490030609974
24 "WALKING_UPSTAIRS" "tbodygyrojerk-std()-y" -0.792718702440945
24 "WALKING_UPSTAIRS" "tbodygyrojerk-std()-z" -0.796816516614173
24 "WALKING_UPSTAIRS" "tbodygyrojerkmag-mean()" -0.791646550787402
24 "WALKING_UPSTAIRS" "tbodygyrojerkmag-std()" -0.788997850813648
24 "WALKING_UPSTAIRS" "tbodygyromag-mean()" -0.682447212750656
24 "WALKING_UPSTAIRS" "tbodygyromag-std()" -0.742983126606299
24 "WALKING_UPSTAIRS" "tgravityacc-mean()-x" 0.69498126808399
24 "WALKING_UPSTAIRS" "tgravityacc-mean()-y" 0.0729509702152231
24 "WALKING_UPSTAIRS" "tgravityacc-mean()-z" 0.0623227714146982
24 "WALKING_UPSTAIRS" "tgravityacc-std()-x" -0.975329699658793
24 "WALKING_UPSTAIRS" "tgravityacc-std()-y" -0.96089816664042
24 "WALKING_UPSTAIRS" "tgravityacc-std()-z" -0.955724566194226
24 "WALKING_UPSTAIRS" "tgravityaccmag-mean()" -0.620032665162467
24 "WALKING_UPSTAIRS" "tgravityaccmag-std()" -0.650862147810236
25 "LAYING" "fbodyacc-mean()-x" -0.436034489253731
25 "LAYING" "fbodyacc-mean()-y" -0.227198247731343
25 "LAYING" "fbodyacc-mean()-z" -0.536272947910448
25 "LAYING" "fbodyacc-std()-x" -0.326181856286567
25 "LAYING" "fbodyacc-std()-y" -0.126670021822388
25 "LAYING" "fbodyacc-std()-z" -0.32338945780597
25 "LAYING" "fbodyaccjerk-mean()-x" -0.563297812686567
25 "LAYING" "fbodyaccjerk-mean()-y" -0.477200653134328
25 "LAYING" "fbodyaccjerk-mean()-z" -0.708871252238806
25 "LAYING" "fbodyaccjerk-std()-x" -0.579391492537313
25 "LAYING" "fbodyaccjerk-std()-y" -0.43525080158209
25 "LAYING" "fbodyaccjerk-std()-z" -0.750957549701493
25 "LAYING" "fbodyaccmag-mean()" -0.381844136656716
25 "LAYING" "fbodyaccmag-std()" -0.441953191044776
25 "LAYING" "fbodybodyaccjerkmag-mean()" -0.529074730447761
25 "LAYING" "fbodybodyaccjerkmag-std()" -0.566815624477612
25 "LAYING" "fbodybodygyrojerkmag-mean()" -0.725791752835821
25 "LAYING" "fbodybodygyrojerkmag-std()" -0.739360746865672
25 "LAYING" "fbodybodygyromag-mean()" -0.482637288955224
25 "LAYING" "fbodybodygyromag-std()" -0.379517451373134
25 "LAYING" "fbodygyro-mean()-x" -0.308711959208955
25 "LAYING" "fbodygyro-mean()-y" -0.595633568656716
25 "LAYING" "fbodygyro-mean()-z" -0.489308655223881
25 "LAYING" "fbodygyro-std()-x" -0.372271685656716
25 "LAYING" "fbodygyro-std()-y" -0.377961868955224
25 "LAYING" "fbodygyro-std()-z" -0.544200300298507
25 "LAYING" "tbodyacc-mean()-x" 0.281587895671642
25 "LAYING" "tbodyacc-mean()-y" -0.0232940871262687
25 "LAYING" "tbodyacc-mean()-z" -0.111342868820896
25 "LAYING" "tbodyacc-std()-x" -0.35449578219403
25 "LAYING" "tbodyacc-std()-y" -0.122076968631343
25 "LAYING" "tbodyacc-std()-z" -0.358563807910448
25 "LAYING" "tbodyaccjerk-mean()-x" 0.104281423896716
25 "LAYING" "tbodyaccjerk-mean()-y" -0.00154458795223881
25 "LAYING" "tbodyaccjerk-mean()-z" -0.015790759761791
25 "LAYING" "tbodyaccjerk-std()-x" -0.550905335373134
25 "LAYING" "tbodyaccjerk-std()-y" -0.439023398955224
25 "LAYING" "tbodyaccjerk-std()-z" -0.730473943880597
25 "LAYING" "tbodyaccjerkmag-mean()" -0.544945887313433
25 "LAYING" "tbodyaccjerkmag-std()" -0.543349355671642
25 "LAYING" "tbodyaccmag-mean()" -0.242882056238806
25 "LAYING" "tbodyaccmag-std()" -0.355656243895522
25 "LAYING" "tbodygyro-mean()-x" 0.0446095071791045
25 "LAYING" "tbodygyro-mean()-y" -0.114724830571343
25 "LAYING" "tbodygyro-mean()-z" 0.0844635376626866
25 "LAYING" "tbodygyro-std()-x" -0.352327987776119
25 "LAYING" "tbodygyro-std()-y" -0.447250805820896
25 "LAYING" "tbodygyro-std()-z" -0.495293246716418
25 "LAYING" "tbodygyrojerk-mean()-x" -0.114935814892537
25 "LAYING" "tbodygyrojerk-mean()-y" -0.0380204553547761
25 "LAYING" "tbodygyrojerk-mean()-z" -0.0541320693262687
25 "LAYING" "tbodygyrojerk-std()-x" -0.508540971940298
25 "LAYING" "tbodygyrojerk-std()-y" -0.794738742238806
25 "LAYING" "tbodygyrojerk-std()-z" -0.642143695522388
25 "LAYING" "tbodygyrojerkmag-mean()" -0.682856995671642
25 "LAYING" "tbodygyrojerkmag-std()" -0.722952022835821
25 "LAYING" "tbodygyromag-mean()" -0.234817039132836
25 "LAYING" "tbodygyromag-std()" -0.349989404771642
25 "LAYING" "tgravityacc-mean()-x" 0.95220845
25 "LAYING" "tgravityacc-mean()-y" -0.16165490480597
25 "LAYING" "tgravityacc-mean()-z" 0.0466790853059701
25 "LAYING" "tgravityacc-std()-x" -0.967471422238806
25 "LAYING" "tgravityacc-std()-y" -0.944533584477612
25 "LAYING" "tgravityacc-std()-z" -0.912598794925373
25 "LAYING" "tgravityaccmag-mean()" -0.242882056238806
25 "LAYING" "tgravityaccmag-std()" -0.355656243895522
25 "STANDING" "fbodyacc-mean()-x" -0.809614156959064
25 "STANDING" "fbodyacc-mean()-y" -0.673067384719298
25 "STANDING" "fbodyacc-mean()-z" -0.778129476754386
25 "STANDING" "fbodyacc-std()-x" -0.779480419415205
25 "STANDING" "fbodyacc-std()-y" -0.607896348903216
25 "STANDING" "fbodyacc-std()-z" -0.690335623204386
25 "STANDING" "fbodyaccjerk-mean()-x" -0.851328086169591
25 "STANDING" "fbodyaccjerk-mean()-y" -0.792166122660819
25 "STANDING" "fbodyaccjerk-mean()-z" -0.877055875847953
25 "STANDING" "fbodyaccjerk-std()-x" -0.852442084853801
25 "STANDING" "fbodyaccjerk-std()-y" -0.777826411520468
25 "STANDING" "fbodyaccjerk-std()-z" -0.893968784502924
25 "STANDING" "fbodyaccmag-mean()" -0.756372819397661
25 "STANDING" "fbodyaccmag-std()" -0.745013505982456
25 "STANDING" "fbodybodyaccjerkmag-mean()" -0.828189280994152
25 "STANDING" "fbodybodyaccjerkmag-std()" -0.826006345409357
25 "STANDING" "fbodybodygyrojerkmag-mean()" -0.905391691608187
25 "STANDING" "fbodybodygyrojerkmag-std()" -0.904819432807017
25 "STANDING" "fbodybodygyromag-mean()" -0.807444065877193
25 "STANDING" "fbodybodygyromag-std()" -0.759451745578947
25 "STANDING" "fbodygyro-mean()-x" -0.743406970894737
25 "STANDING" "fbodygyro-mean()-y" -0.85574348497076
25 "STANDING" "fbodygyro-mean()-z" -0.797282735263158
25 "STANDING" "fbodygyro-std()-x" -0.752721567766082
25 "STANDING" "fbodygyro-std()-y" -0.791294122017544
25 "STANDING" "fbodygyro-std()-z" -0.815681379766082
25 "STANDING" "tbodyacc-mean()-x" 0.274069916107602
25 "STANDING" "tbodyacc-mean()-y" -0.0185440541740351
25 "STANDING" "tbodyacc-mean()-z" -0.109293279122807
25 "STANDING" "tbodyacc-std()-x" -0.787137363888889
25 "STANDING" "tbodyacc-std()-y" -0.611614171529825
25 "STANDING" "tbodyacc-std()-z" -0.703620787552632
25 "STANDING" "tbodyaccjerk-mean()-x" 0.0773547777173392
25 "STANDING" "tbodyaccjerk-mean()-y" 0.00794005842154971
25 "STANDING" "tbodyaccjerk-mean()-z" -0.00927954163523684
25 "STANDING" "tbodyaccjerk-std()-x" -0.845000271081871
25 "STANDING" "tbodyaccjerk-std()-y" -0.778038380964912
25 "STANDING" "tbodyaccjerk-std()-z" -0.886175506608187
25 "STANDING" "tbodyaccjerkmag-mean()" -0.830168934298246
25 "STANDING" "tbodyaccjerkmag-std()" -0.826901775204678
25 "STANDING" "tbodyaccmag-mean()" -0.650083046388889
25 "STANDING" "tbodyaccmag-std()" -0.718445536415205
